PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
28996,36,Male,USA,RPG,22.714426688760486,0,Medium,11,95,78,21,Medium
13032,22,Male,Europe,Simulation,2.906113686819774,0,Medium,12,119,88,2,High
15961,49,Male,Asia,Sports,18.899314198561132,0,Easy,11,42,94,1,Medium
14493,23,Male,USA,Simulation,9.681023186248812,0,Hard,19,65,79,1,Medium
13695,41,Female,USA,Strategy,14.16626036143441,0,Easy,11,136,85,10,High
37048,35,Male,Europe,Action,17.01380395378063,0,Medium,18,27,50,18,Medium
42577,17,Male,Asia,RPG,17.69453602412268,0,Easy,2,128,42,6,Medium
32044,39,Male,USA,Sports,3.1285973251635095,0,Medium,16,174,37,40,High
15427,29,Female,Asia,Simulation,23.093745003107607,0,Medium,14,71,75,41,Medium
42179,28,Male,Other,Strategy,13.151777860181475,0,Medium,9,177,12,29,High
35978,44,Male,USA,Strategy,7.803972701004833,0,Easy,7,14,22,31,Low
25692,30,Male,USA,Strategy,23.35104743512924,0,Easy,14,39,92,39,Medium
42433,17,Female,Asia,Simulation,2.6191117321133888,0,Hard,19,142,63,39,High
45439,46,Male,Asia,RPG,19.669346266858685,0,Easy,4,64,6,38,Low
21697,27,Male,USA,Sports,6.515176286587651,0,Medium,2,98,75,48,Medium
29470,33,Male,Europe,Action,0.5386960304960864,0,Easy,5,95,52,36,Medium
36869,30,Male,Asia,RPG,13.95760598486152,0,Hard,6,34,73,43,Medium
36518,21,Female,Asia,Strategy,1.0312980554063236,0,Medium,5,132,26,13,Medium
17805,20,Male,Other,Action,14.03055987889018,0,Easy,15,18,45,41,Medium
27623,21,Male,Europe,Simulation,12.410206134060674,0,Easy,7,169,36,20,Medium
17749,34,Male,USA,Strategy,11.827389718595697,0,Easy,5,108,72,39,Medium
9001,29,Female,USA,Strategy,5.525961380570566,0,Medium,5,144,11,10,Medium
28128,17,Male,Asia,Sports,8.383645711331539,0,Easy,13,173,47,45,High
32812,29,Female,Other,Action,9.902819338552906,0,Easy,17,24,47,7,Medium
46088,30,Male,Asia,Simulation,22.71593969542256,0,Easy,16,169,46,49,High
45902,25,Female,Europe,Action,7.250885370945005,1,Medium,13,136,79,1,High
33559,47,Female,Asia,Action,14.760467877875058,0,Medium,5,28,62,27,Medium
46732,38,Male,Asia,RPG,8.512778883198177,1,Medium,12,65,47,22,Medium
35839,21,Male,Other,RPG,11.090775698085116,0,Easy,19,94,93,22,High
41355,25,Male,Europe,Strategy,20.295306455416288,0,Easy,6,120,77,39,Medium
20181,17,Male,Asia,RPG,1.493403030538321,0,Easy,8,142,12,14,Low
47809,46,Female,Asia,RPG,13.696388106528484,1,Medium,18,53,16,34,Medium
19258,46,Male,Asia,RPG,14.083402478774415,0,Easy,17,126,84,33,High
14696,16,Male,Asia,Sports,4.393211121454582,0,Hard,7,171,23,37,Medium
27095,32,Male,USA,Strategy,13.4342282519719,0,Easy,11,148,67,16,High
27355,32,Female,Asia,Strategy,6.32210080445008,1,Easy,11,123,39,41,High
17052,40,Female,Asia,Strategy,22.76152526514046,0,Medium,11,43,61,42,Medium
12866,36,Male,USA,Simulation,22.620322113648363,0,Easy,3,89,2,28,Low
16758,36,Female,Asia,Simulation,4.587850883938718,0,Hard,3,44,10,49,Low
37806,23,Male,Europe,Simulation,4.948537854920763,1,Hard,9,27,81,3,High
37988,37,Male,USA,Simulation,2.3886976385376357,0,Hard,3,109,40,38,Low
19557,35,Male,Europe,Sports,22.64815061822543,1,Easy,6,59,98,40,Medium
43400,40,Male,USA,Action,7.455410910209491,0,Hard,3,120,19,48,Medium
31633,33,Male,USA,RPG,21.484444089711317,1,Hard,5,25,67,13,Low
12382,15,Male,Asia,Strategy,12.56421071578525,1,Easy,4,165,93,24,Medium
9049,40,Male,Europe,Sports,17.06770113669252,0,Hard,8,94,31,13,Medium
10530,34,Male,USA,RPG,2.030249665164668,0,Easy,14,50,93,10,Medium
22051,44,Female,USA,Sports,19.77589070358883,0,Medium,18,111,88,45,High
33814,39,Female,Europe,Strategy,0.1863116806025067,0,Easy,5,149,24,25,Medium
9211,38,Male,Europe,RPG,18.55274687578926,0,Medium,2,93,30,20,Low
11444,44,Female,Asia,RPG,16.250424093681445,0,Easy,13,57,53,14,Medium
39457,19,Male,USA,Sports,9.249572566813557,0,Easy,10,85,64,34,Medium
48952,29,Male,Europe,RPG,5.832180050111782,0,Medium,3,74,81,40,Medium
20275,46,Male,USA,Action,10.631434466194824,1,Easy,17,10,41,39,Low
19641,35,Male,Other,Action,20.458655649878914,1,Easy,11,161,35,0,High
15431,48,Male,Europe,Sports,12.463694300026386,0,Hard,16,139,94,19,High
35571,46,Male,USA,Strategy,15.248216734840458,0,Medium,14,72,55,44,High
29907,32,Male,Europe,Simulation,6.124357099486301,0,Easy,7,61,36,7,Medium
21775,48,Female,Europe,RPG,1.196760945916096,0,Hard,4,112,31,43,Medium
31998,19,Male,USA,Strategy,14.222588116583868,0,Easy,16,150,72,3,High
14400,16,Male,USA,Sports,23.480845725345983,0,Easy,17,90,19,34,High
15888,43,Female,USA,RPG,17.381801058617622,0,Medium,5,64,47,48,Medium
14653,29,Female,Europe,Sports,7.038263620585841,1,Easy,19,29,21,13,Medium
36431,17,Male,USA,Simulation,8.747800643637687,0,Medium,4,27,70,19,Low
21240,45,Male,USA,Strategy,16.61099734488218,0,Easy,13,111,12,22,High
44474,31,Male,Asia,Strategy,1.6570038917547318,0,Easy,17,155,87,6,High
23626,44,Female,Europe,Simulation,3.810439050041002,0,Hard,16,168,3,10,High
47696,41,Male,Europe,RPG,22.48498460186948,0,Easy,8,125,93,38,Medium
9763,23,Female,Asia,Action,15.60117974974754,0,Medium,3,172,72,47,Medium
17651,29,Female,USA,Simulation,17.269980942761034,0,Medium,12,125,99,18,High
40736,22,Male,Asia,Simulation,9.279484552649834,0,Hard,10,75,73,16,Medium
24299,18,Male,Europe,Strategy,15.84668144145003,0,Medium,16,71,25,25,Medium
45258,40,Female,Asia,Simulation,19.406126978076443,1,Hard,19,100,35,23,Low
22043,25,Female,USA,Action,4.763829293955908,0,Easy,0,56,59,42,Low
21602,29,Female,Europe,Sports,12.547823867583393,0,Easy,19,10,2,22,Low
13562,27,Male,USA,RPG,2.6160757970735053,1,Easy,1,74,62,5,Low
16082,30,Female,Europe,RPG,1.5672167258918377,0,Medium,7,89,88,18,Medium
26419,28,Male,Asia,Strategy,11.22997186573832,0,Easy,12,168,63,8,High
44337,37,Female,Europe,Action,19.876998029529343,1,Hard,18,161,80,24,High
20373,29,Male,USA,RPG,20.951359659612333,0,Easy,6,53,14,26,Low
44779,36,Male,USA,Action,8.802780061920842,0,Easy,19,50,51,16,Medium
31378,26,Male,Europe,Sports,10.68301908844948,0,Easy,17,136,46,19,High
41680,41,Female,Asia,Sports,16.377486571276883,0,Easy,12,160,12,12,High
44552,16,Male,USA,Simulation,22.134682377546508,0,Easy,4,82,68,28,Medium
46186,30,Female,Asia,Sports,19.47810375675244,0,Medium,4,158,73,49,Medium
16060,15,Male,Asia,Sports,5.785585650387733,1,Easy,7,160,79,17,Medium
48602,27,Female,USA,Simulation,3.332779239060132,0,Easy,1,75,81,31,Low
42072,37,Female,Asia,RPG,0.4278561390565816,0,Easy,13,52,45,17,Medium
29312,49,Female,USA,Simulation,13.936787014887209,0,Hard,0,109,76,37,Low
35623,33,Male,Europe,Action,7.838511131195878,0,Medium,17,171,39,25,High
16426,24,Female,USA,Action,11.38698608719595,0,Easy,6,136,80,40,Medium
27765,34,Female,Other,Sports,10.10169401907212,0,Hard,4,98,69,44,Medium
25337,44,Female,USA,Simulation,16.940283338727113,0,Easy,7,174,29,21,Medium
41291,15,Male,Asia,Sports,2.9376327343155797,0,Easy,5,60,34,38,Medium
14425,16,Female,Europe,Simulation,12.66692773962684,0,Medium,12,71,61,1,Medium
21242,30,Female,Asia,Simulation,12.536637400212014,1,Easy,1,61,77,17,Low
21535,17,Female,Europe,Strategy,18.084718072644364,0,Easy,11,74,38,0,Medium
24897,27,Male,Europe,Simulation,3.2008242691277653,0,Easy,1,163,81,32,Low
24193,36,Male,Europe,Sports,19.371785203479675,0,Easy,9,125,15,9,Medium
31250,26,Female,USA,RPG,13.321782645891629,0,Medium,2,14,6,23,Low
15238,36,Female,Asia,Strategy,1.7443766932868616,0,Easy,9,88,74,19,Medium
25488,20,Male,USA,Strategy,13.374041341711852,0,Hard,12,85,16,43,Medium
13624,30,Female,USA,Strategy,1.1002305019198113,0,Easy,8,161,93,7,Medium
32221,35,Female,Other,RPG,14.413151011067898,0,Hard,16,133,14,28,High
23238,41,Male,Other,Strategy,4.342182370378954,0,Medium,1,66,98,12,Low
18396,33,Male,Other,Simulation,5.93122183740862,0,Medium,7,156,38,37,Medium
10167,21,Male,Asia,Action,6.025460727568913,0,Medium,12,30,64,40,Medium
37453,44,Male,Other,Action,13.71491483274266,0,Medium,7,66,32,17,Medium
35984,27,Female,Other,Simulation,3.3753512297882855,1,Easy,3,154,53,47,Medium
30723,22,Female,Asia,Sports,18.693835230465837,0,Hard,10,127,42,7,Medium
32730,44,Male,Europe,Strategy,1.7863062900414128,0,Medium,13,121,38,25,High
34072,28,Male,Europe,Simulation,10.133704241600968,1,Easy,14,111,76,31,High
28311,43,Female,Europe,Action,20.117835157963217,0,Hard,16,179,35,6,High
14680,48,Male,USA,RPG,4.523073477485977,1,Easy,15,11,92,12,Low
14990,21,Male,Europe,Simulation,19.224332859041944,0,Medium,1,17,92,17,Low
22202,44,Male,Europe,Simulation,1.9902313132508196,0,Medium,8,20,90,23,Low
25844,29,Female,Europe,Simulation,2.7880788291002734,0,Medium,2,122,63,12,Low
46820,49,Female,Europe,Action,0.8909687512354871,1,Easy,6,157,44,8,Medium
47657,30,Male,Europe,Action,12.58210619107892,1,Medium,17,84,12,3,Medium
28619,21,Male,Europe,Strategy,1.14214803871175,0,Hard,3,64,19,36,Low
47068,16,Female,USA,Action,10.28487241216606,0,Medium,5,65,74,3,Low
11734,30,Male,USA,Action,5.750633526293834,0,Easy,12,95,23,38,Medium
16462,29,Male,Europe,Action,4.704245705609559,0,Easy,11,50,40,20,Medium
40423,44,Male,Asia,RPG,4.860855117510676,0,Medium,5,60,69,5,Low
19971,37,Male,Europe,Sports,4.482010146884385,0,Easy,7,31,46,35,Low
28217,25,Male,Europe,Sports,0.8510535721368715,0,Hard,1,82,36,8,Low
40020,29,Male,Other,Sports,22.305781517270987,1,Hard,4,86,58,25,Low
20144,24,Male,Other,Sports,1.4312888925871097,0,Medium,17,72,1,21,Medium
9420,37,Female,USA,Simulation,3.145521806422411,0,Hard,18,177,25,5,High
23063,37,Female,USA,RPG,17.24992675685594,0,Medium,7,154,29,3,Medium
41044,29,Male,Europe,Action,4.744323957584302,0,Medium,14,164,62,13,High
13754,18,Male,Europe,Strategy,7.835869644939894,0,Easy,0,89,87,2,Low
46728,38,Female,Europe,Strategy,13.897345943093072,1,Hard,17,46,11,6,Medium
15404,32,Female,USA,Action,18.62482022050496,0,Medium,16,58,63,24,Medium
10582,20,Male,Asia,Sports,6.270703126499325,0,Medium,1,142,1,24,Medium
30317,46,Female,USA,Strategy,6.5013378165775455,1,Easy,4,135,77,49,Medium
16473,48,Female,Europe,Sports,15.026178934874356,0,Easy,8,18,35,46,Low
35878,33,Male,USA,Simulation,11.792503348219256,0,Easy,13,107,47,18,High
44103,30,Female,USA,Strategy,15.233978285408492,0,Medium,6,121,14,18,Medium
40487,28,Female,USA,Sports,15.264382984725252,0,Easy,10,130,19,9,Medium
16580,38,Male,Asia,Simulation,18.91731703159449,0,Hard,19,150,86,14,Low
38785,21,Male,Europe,Action,14.407918803352551,1,Easy,1,40,31,3,Low
40906,15,Female,Europe,Action,9.418377103334285,0,Easy,3,169,5,23,Medium
34119,40,Male,USA,RPG,21.115995693952097,0,Medium,4,164,90,19,Medium
25826,40,Male,USA,Strategy,15.546516785324824,1,Medium,10,146,90,19,High
32084,21,Male,USA,Action,10.589671729095793,1,Medium,19,77,36,5,High
42563,37,Male,Europe,Action,23.51560712722916,0,Easy,0,128,29,39,Low
25162,32,Male,USA,Simulation,0.2003263521287204,1,Easy,12,22,86,22,Medium
11013,45,Male,USA,Action,4.953021692523513,0,Easy,3,58,24,48,Low
31440,46,Female,Europe,Sports,12.062855039558478,0,Easy,19,110,24,20,High
44906,15,Male,Asia,Strategy,19.878944048644847,1,Easy,14,41,64,33,Medium
27782,44,Female,Other,Action,18.072354975434827,0,Easy,10,38,25,33,Medium
37929,18,Male,Europe,RPG,0.2883226466218413,0,Easy,15,34,10,6,Medium
46569,32,Male,USA,RPG,20.95466510727056,0,Hard,14,177,80,46,High
20248,40,Male,Asia,Sports,4.099966319450625,1,Easy,14,165,95,21,High
39677,44,Male,Europe,Sports,0.1747478083989797,0,Easy,17,60,66,5,Medium
37805,31,Female,Asia,Action,18.182577805227,0,Easy,3,179,70,37,Medium
44477,49,Male,Asia,Action,8.919701444614981,0,Easy,0,29,8,27,Low
20265,27,Female,Asia,Sports,9.605180471048014,0,Easy,0,171,15,31,Low
20776,29,Male,USA,Simulation,5.268548786506785,0,Easy,10,66,89,25,Medium
31546,41,Male,Asia,Action,0.3439867696878709,0,Hard,8,114,22,11,Medium
29814,16,Male,Europe,Strategy,2.1217173677642416,0,Hard,6,94,80,31,Medium
14971,34,Male,Europe,Strategy,12.587186658203102,0,Medium,14,138,27,6,High
24714,15,Female,Other,RPG,13.200627165642874,0,Easy,10,79,63,35,Medium
45883,30,Female,Asia,Sports,5.257887673104771,0,Medium,16,74,58,40,Medium
34419,38,Male,Asia,RPG,7.06764742738273,0,Easy,12,63,36,41,Medium
48796,26,Female,Asia,Sports,19.05682115115261,0,Easy,1,95,59,48,Low
17975,31,Female,Europe,RPG,8.748144446620369,1,Hard,6,36,24,10,Low
37851,17,Female,Europe,Sports,6.138058385160262,0,Medium,8,172,92,12,High
21647,29,Male,Asia,Simulation,7.629287917295136,1,Medium,1,48,97,11,Low
13416,16,Female,Europe,Strategy,9.792597576213838,1,Easy,12,94,6,19,Medium
33961,22,Male,USA,Sports,15.142826625385002,0,Medium,9,129,15,38,Medium
29324,21,Female,USA,RPG,14.856542262949446,1,Hard,14,116,86,1,High
45926,21,Male,USA,Strategy,16.881089099688367,1,Hard,14,170,23,7,High
19329,25,Male,Europe,Sports,14.275074986897618,0,Hard,17,98,74,11,High
15707,39,Male,USA,RPG,23.43745610540896,0,Easy,3,63,98,10,Low
48509,41,Female,Asia,RPG,17.855526160821185,1,Easy,9,16,92,17,Low
15202,49,Male,Europe,Action,7.759067529703519,0,Easy,14,125,54,18,High
28715,49,Female,Asia,Action,22.572659383822796,0,Easy,17,21,69,0,Low
15642,20,Male,Asia,Simulation,0.6813147130830055,0,Medium,13,57,35,19,Medium
14145,47,Female,Asia,Strategy,15.840302995194648,1,Medium,16,72,95,1,Medium
31970,18,Female,USA,Action,17.443704797205545,0,Medium,10,124,31,23,Low
16435,25,Male,Europe,RPG,2.6778219916940547,0,Easy,3,102,59,10,Low
46361,40,Male,Europe,Simulation,7.912212546310456,0,Easy,7,152,89,38,Medium
11838,29,Male,USA,Action,2.5144533382553167,0,Hard,14,138,59,1,High
15960,39,Female,Asia,Action,18.329413821286938,1,Easy,4,47,89,10,Low
36881,40,Male,Europe,Action,21.69524653797969,0,Easy,16,104,28,30,High
29201,22,Male,USA,Simulation,20.366274039779015,0,Medium,17,146,21,33,High
41062,42,Female,USA,RPG,6.307156475655275,0,Medium,16,134,57,44,High
26777,19,Female,Europe,Action,17.0294152810328,0,Easy,14,127,74,16,High
28438,23,Female,Europe,Action,13.76724647933228,0,Medium,12,113,78,22,Low
34024,35,Male,Other,Sports,22.88144014389366,1,Hard,19,115,35,27,High
24302,41,Male,Asia,Strategy,23.96681300262357,1,Easy,3,165,3,16,Medium
43415,33,Male,Europe,Strategy,18.44233576349572,1,Easy,10,48,49,29,Medium
26743,26,Male,USA,RPG,3.3442246866415024,0,Easy,4,148,35,17,Medium
23139,42,Female,USA,Simulation,5.279527190606706,0,Easy,7,107,68,38,Medium
16540,39,Male,Europe,Strategy,10.878603044694296,0,Medium,12,75,58,29,Medium
25989,31,Male,USA,Simulation,12.342377254494682,0,Medium,3,86,14,38,Low
41556,29,Male,USA,RPG,23.713874644499384,1,Easy,7,139,9,43,Medium
15211,26,Male,USA,RPG,10.549092869448687,1,Hard,1,56,1,32,Low
39572,35,Female,Europe,Strategy,21.75125714698475,0,Hard,8,164,40,35,Medium
23306,33,Female,Europe,Strategy,14.371015664727974,0,Easy,11,103,28,27,Medium
44943,37,Female,USA,Sports,22.197907567172894,0,Easy,2,102,83,25,Low
13112,40,Female,Asia,Simulation,12.950422895849425,0,Medium,11,164,80,47,High
24072,15,Male,Other,RPG,3.4216374121592974,0,Medium,12,11,35,15,Low
10771,45,Male,Other,Strategy,19.7951955220834,0,Easy,2,100,14,28,Low
42700,36,Male,Other,Strategy,14.342024129383,0,Medium,10,126,26,45,Medium
43903,17,Female,Europe,RPG,13.840715415842055,0,Easy,6,40,14,9,Low
28226,38,Male,Europe,Strategy,18.41470708345957,0,Easy,16,109,77,43,High
35831,40,Male,Europe,Action,23.867699001875735,0,Easy,5,85,19,28,Low
14387,21,Female,USA,Strategy,20.559599782933137,1,Medium,4,174,32,3,Medium
29122,23,Male,Asia,Strategy,12.338825283549845,1,Medium,2,92,24,47,Low
37213,43,Male,Europe,RPG,12.5469546656156,1,Medium,2,79,29,39,Low
25923,28,Male,Asia,Simulation,2.943265258370018,0,Easy,1,108,21,0,Low
13129,29,Male,USA,Simulation,20.830707359569026,0,Easy,19,156,23,8,High
38929,26,Female,Other,RPG,2.3771258622283336,0,Easy,19,171,53,22,High
21110,39,Male,USA,Strategy,12.774827499895927,0,Easy,18,44,64,35,Medium
14014,48,Male,USA,RPG,15.41338770092553,0,Easy,15,17,84,1,Low
22560,16,Female,Europe,Action,14.648899141329116,0,Medium,17,30,38,22,Medium
38252,44,Male,Asia,Action,23.350839075528288,0,Medium,5,139,57,42,Medium
19457,44,Female,USA,RPG,21.50581721946906,0,Easy,15,107,42,44,High
12761,24,Female,Asia,Strategy,22.46678598854521,0,Medium,11,83,50,29,Medium
40965,49,Female,USA,Strategy,21.246871887853835,0,Easy,7,32,51,14,Low
22242,49,Female,USA,Strategy,10.639529724256269,0,Easy,5,60,13,43,Low
31660,21,Male,Europe,Simulation,3.711828501511495,0,Easy,12,44,54,35,Medium
15996,49,Male,Europe,RPG,15.239809658793597,1,Hard,16,12,39,33,Low
44529,34,Female,Europe,Simulation,5.275526100735559,1,Medium,1,41,60,11,Low
22432,15,Male,Asia,Sports,22.118849240099124,1,Medium,15,94,42,27,High
12350,48,Male,USA,Strategy,11.00053854508488,0,Medium,12,106,77,17,Medium
37328,32,Male,USA,Strategy,15.266912316682072,0,Hard,4,143,78,31,High
17390,27,Female,Europe,RPG,21.870602510319923,0,Easy,8,163,69,0,Medium
42947,49,Male,USA,RPG,4.533054988352696,1,Medium,19,59,72,45,Medium
9469,36,Female,Europe,RPG,15.63312013373693,0,Easy,16,160,63,44,High
30135,28,Female,USA,Sports,7.378673058258226,0,Easy,4,176,99,3,Medium
43062,24,Male,USA,Strategy,10.312196454081205,1,Hard,9,155,21,30,Medium
34309,45,Male,Asia,RPG,7.1289993386157136,0,Medium,8,143,19,21,Medium
12060,48,Female,Europe,Sports,6.004418014149758,0,Medium,14,50,37,2,Medium
26987,25,Male,Asia,Simulation,23.96415549171608,1,Medium,15,130,50,38,High
14621,43,Female,Europe,RPG,3.5413225097875243,0,Hard,17,37,41,3,Medium
41375,17,Female,Europe,Sports,19.14765069095246,0,Hard,7,48,37,28,Medium
33731,34,Male,Other,Sports,15.321848845949525,1,Easy,13,178,52,16,Low
17973,47,Female,USA,Simulation,12.679858306216987,1,Hard,19,156,24,13,High
45021,19,Male,Europe,Action,3.0303867701394056,0,Medium,10,76,95,45,Medium
9590,44,Male,USA,Sports,11.64847991961302,0,Hard,4,70,54,26,Medium
33047,36,Female,Europe,Strategy,5.395617117240857,0,Easy,3,42,85,22,Low
12874,29,Male,Europe,Strategy,22.36394742104677,1,Easy,13,110,84,41,High
24451,24,Male,USA,Strategy,23.333772875174414,0,Easy,9,107,93,4,Medium
18660,21,Male,Asia,Sports,12.166238166992915,1,Medium,9,164,26,12,High
30353,45,Male,USA,Strategy,13.104312900730388,0,Easy,8,94,33,9,Medium
9689,31,Male,USA,RPG,1.87678280689856,0,Easy,7,168,97,49,High
17373,39,Male,Europe,RPG,8.811740561513103,0,Easy,14,171,81,45,High
37945,35,Male,Asia,Simulation,3.503583669253626,0,Medium,0,105,97,20,Low
12202,24,Male,Europe,Strategy,20.753983475051,0,Easy,9,88,72,41,Medium
30725,21,Male,Europe,Strategy,19.507465140657903,0,Easy,19,27,85,32,High
37296,19,Male,Europe,Simulation,14.77697684370423,0,Hard,18,43,80,30,Medium
38662,40,Female,USA,Simulation,13.350593087767418,0,Medium,7,24,99,38,Medium
9326,40,Female,USA,Strategy,10.167058148330897,0,Easy,15,80,46,46,Medium
46802,31,Female,USA,Sports,11.026698481857204,0,Easy,7,54,21,14,High
36333,40,Male,USA,Action,15.9461931906718,0,Medium,10,40,48,29,Medium
26462,43,Male,USA,Strategy,21.66712299343433,0,Easy,5,176,47,39,Medium
41724,42,Male,USA,Simulation,19.994751558126552,0,Medium,16,83,44,26,Medium
26346,26,Male,Asia,RPG,21.082481319799143,0,Medium,9,141,56,31,Medium
35213,25,Female,Asia,Strategy,15.934319718981197,0,Hard,6,66,6,22,Medium
40809,45,Male,Asia,Strategy,22.93126950610005,0,Easy,18,47,46,49,Medium
39069,19,Female,Europe,Sports,8.217364593888085,0,Hard,2,90,94,30,Medium
42931,43,Female,Europe,Sports,8.151514176424694,0,Easy,15,178,41,31,High
17344,43,Male,Asia,Strategy,21.863241506166887,0,Hard,12,66,58,16,Medium
10403,27,Male,USA,RPG,6.354485189664617,0,Easy,10,102,51,20,Medium
16605,17,Male,Asia,Sports,18.13346114573249,1,Easy,9,146,22,27,Medium
20821,25,Male,Europe,Action,20.801423454079256,0,Easy,9,155,58,1,Medium
35325,44,Male,Asia,Action,13.505727221043164,0,Medium,4,157,89,48,Medium
21833,40,Female,USA,Strategy,3.5776811419555763,0,Hard,7,29,88,20,Low
13147,41,Female,Europe,Simulation,21.98253111990953,0,Easy,10,82,82,36,Medium
24296,46,Female,USA,Action,21.174593633222464,0,Easy,6,159,76,38,Medium
13876,40,Male,USA,Action,19.617602047916453,0,Medium,13,166,8,2,High
19004,34,Female,Europe,RPG,11.001119380336243,1,Medium,13,138,67,2,High
